Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.547988043282039,82.0945001657918
1,1.4156766304120734,80.54600709727902
2,4.122813996841234,72.12961319065296
3,6.4520934903016744,18.579006118868783
4,10.000000000000005,4.999999999999999
