Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.4838644557098802,146.47535454318157
1,1.5063362630662829,132.31008446698192
2,4.303640406307405,78.2058367071654
3,9.489097836423198,24.376108192217234
4,12.409377607517195,4.999999999999999
