Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5149290594811932,109.65774490581883
1,1.4877513657355363,119.80726679302428
2,3.7836353345349947,61.35676816225598
3,7.824611580086376,21.281068188824822
4,13.335214321633247,4.999999999999999
