Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5594727988296426,74.54279061966848
1,1.5251533217761073,146.117668153658
2,3.6246580205218253,56.58963755791653
3,5.673606708090862,16.971042227493392
4,9.305720409296995,4.999999999999999
