Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.4877513657355363,119.8072667930244
2,4.122813996841234,72.12961319065296
3,7.337397981468713,20.339320575478087
4,12.409377607517202,4.999999999999999
