Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.547988043282039,82.09450016579184
1,1.5063362630662829,132.31008446698192
2,3.7836353345349947,61.35676816225598
3,6.452093490301674,18.579006118868783
4,9.305720409296992,4.999999999999999
