Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.551789858019742,79.49587447497512
1,1.4040083170205933,75.388336192017
2,3.0527982185681597,40.94818511983196
3,4.98904938784273,15.502243362461423
4,6.04296390238133,4.999999999999999
