Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5149290594811932,109.65774490581883
1,1.5063362630662829,132.31008446698192
2,3.7836353345349947,61.35676816225598
3,7.337397981468713,20.339320575478098
4,10.0,4.999999999999999
