Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931874
1,1.5251533217761073,146.117668153658
2,3.9495853853491942,66.5254834944632
3,7.337397981468713,20.33932057547808
4,9.305720409296992,4.999999999999999
