Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931874
1,1.4512666330951884,98.23439805595865
2,3.6246580205218253,56.58963755791653
3,6.880521619178806,19.439247964503185
4,8.659643233600656,4.999999999999999
