Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
1,1.4707006106911709,4.113918339412098
1,6.560121686881012,13.533919995548338
4,0.7479791433119258,0.9593657561617104
4,19.305801021929707,6.064385992863936
