Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931885
1,1.4333611746415038,88.95160775956883
2,3.7836353345349947,61.35676816225601
3,7.337397981468713,20.339320575478087
4,8.659643233600656,4.999999999999999
