Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.5251533217761073,146.117668153658
2,3.6246580205218253,56.58963755791653
3,6.050342214106982,17.75683241426185
4,9.305720409296992,4.999999999999999
