Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931885
1,1.4512666330951884,98.23439805595865
2,3.186693791133729,44.397674370883024
3,6.05034221410698,17.756832414261844
4,9.305720409296995,4.999999999999999
