Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.583169448394756,61.45947067632588
1,1.4512666330951884,98.23439805595865
2,3.6246580205218253,56.58963755791653
3,4.869675251658633,4.999999999999999
4,5.320329320057276,16.220025484727575
