Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5594727988296426,74.54279061966848
1,1.4512666330951884,98.23439805595865
2,3.6246580205218253,56.58963755791653
3,6.4520934903016744,18.579006118868794
4,9.305720409296992,4.999999999999999
