Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931874
1,1.4877513657355363,119.80726679302428
2,3.3264620166128185,48.137749787311016
3,6.05034221410698,17.75683241426185
4,8.659643233600656,4.999999999999999
