Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.4754889967657585,112.1355462888528
2,3.6246580205218253,56.58963755791653
3,6.315296533936841,18.300803186303664
4,10.746078283213174,4.999999999999999
