Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931885
1,1.5634955601433351,178.20599299328654
2,3.9495853853491942,66.5254834944632
3,6.880521619178806,19.439247964503192
4,9.305720409296995,4.999999999999999
