Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5149290594811932,109.65774490581883
1,1.4693957654198477,108.48591952941356
2,3.9495853853491942,66.5254834944632
3,7.337397981468713,20.33932057547808
4,8.659643233600656,4.999999999999999
