9,36,N,1.4877513657355363,0.00834673911497849,21.48898730002111,80.06502789702235
10,36,N,1.5634955601433351,0.005611483560138585,56.807613699987996,80.06502789702235
18,36,N,3.3264620166128185,0.020773717184919133,49.83392750000348,53.37668526468156
19,36,N,3.9495853853491942,0.015031833629337375,56.807613699987996,53.37668526468156
27,36,N,0.5594727988296426,0.013415113543336344,40.50796070002252,106.75337052936312
28,36,N,0.514929059481193,0.009119282918492124,56.807613699987996,106.75337052936312
37,36,N,10.000000000000004,0.2,29.56381959997816,0.0
38,36,N,13.335214321633243,0.2,56.807613699987996,0.0
46,36,N,6.050342214106982,0.05631635061199455,12.330022200010717,26.68834263234078
47,36,N,7.824611580086376,0.04699012244719573,56.807613699987996,26.68834263234078
56,36,N,0.514929059481193,0.009119282918492124,13.913890400028322,106.75337052936312
57,36,N,0.4739317744363186,0.006199076935044706,53.570068300003186,106.75337052936312
65,36,N,1.4156766304120734,0.012415264716874862,46.980194700008724,80.06502789702235
66,36,N,1.4877513657355363,0.00834673911497849,53.570068300003186,80.06502789702235
74,36,N,7.49894209332456,0.2,39.723201200016774,0.0
75,36,N,10.000000000000004,0.2,53.570068300003186,0.0
84,36,N,3.9495853853491942,0.015031833629337375,22.57258350000484,53.37668526468156
85,36,N,4.68943419111934,0.010877014462491709,53.570068300003186,53.37668526468156
92,36,N,4.678397200056396,0.06749357484260758,32.2323100999929,26.68834263234078
93,36,N,6.050342214106982,0.05631635061199455,53.570068300003186,26.68834263234078
102,36,N,1.4877513657355363,0.00834673911497849,11.128055399982259,80.06502789702235
103,36,N,1.5634955601433351,0.005611483560138585,62.62931580003351,80.06502789702235
113,36,N,4.68943419111934,0.010877014462491709,33.71718720003264,53.37668526468156
114,36,N,5.567873811365857,0.007870592938598743,62.62931580003351,53.37668526468156
122,36,N,7.49894209332456,0.2,21.47160960000474,0.0
123,36,N,10.000000000000004,0.2,62.62931580003351,0.0
131,36,N,6.050342214106982,0.05631635061199455,55.53917649999494,26.68834263234078
132,36,N,7.824611580086376,0.04699012244719573,62.62931580003351,26.68834263234078
141,36,N,0.514929059481193,0.009119282918492124,48.66557000001194,106.75337052936312
142,36,N,0.4739317744363186,0.006199076935044706,62.62931580003351,106.75337052936312
150,36,N,7.49894209332456,0.2,26.126298199989833,0.0
151,36,N,10.000000000000004,0.2,86.95390729996143,0.0
159,36,N,0.5594727988296426,0.013415113543336344,11.127733699977398,106.75337052936312
160,36,N,0.514929059481193,0.009119282918492124,86.95390729996143,106.75337052936312
168,36,N,1.4156766304120734,0.012415264716874862,18.551820099994075,80.06502789702235
169,36,N,1.4877513657355363,0.00834673911497849,86.95390729996143,80.06502789702235
177,36,N,3.3264620166128185,0.020773717184919133,49.33282039995538,53.37668526468156
178,36,N,3.9495853853491942,0.015031833629337375,86.95390729996143,53.37668526468156
186,36,N,6.050342214106982,0.05631635061199455,75.008434999967,26.68834263234078
187,36,N,7.824611580086376,0.04699012244719573,86.95390729996143,26.68834263234078
