Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
8,54,C,3.3264620166128185,0.020773717184919133,27.278284599999097,53.37668526468156
9,54,C,3.9495853853491942,0.015031833629337375,69.33667360000072,53.37668526468156
19,54,C,13.335214321633243,0.2,10.160794699999315,0.0
20,54,C,17.782794100389232,0.2,69.33667360000072,0.0
28,54,C,1.4156766304120734,0.012415264716874862,58.042204199999105,80.06502789702235
29,54,C,1.4877513657355363,0.00834673911497849,69.33667360000072,80.06502789702235
36,54,C,4.678397200056396,0.06749357484260758,43.02687379999952,26.68834263234078
37,54,C,6.050342214106982,0.05631635061199455,69.33667360000072,26.68834263234078
44,54,C,0.6078697771410314,0.019734585820960972,47.614951600000495,106.75337052936312
45,54,C,0.5594727988296426,0.013415113543336344,69.33667360000072,106.75337052936312
53,54,C,6.050342214106982,0.05631635061199455,88.25516329999846,26.68834263234078
54,54,C,7.824611580086376,0.04699012244719573,108.97564639999837,26.68834263234078
64,54,C,13.335214321633243,0.2,14.998645399999077,0.0
65,54,C,17.782794100389232,0.2,108.97564639999837,0.0
75,54,C,4.68943419111934,0.010877014462491709,84.35080029999881,53.37668526468156
76,54,C,5.567873811365857,0.007870592938598743,108.97564639999837,53.37668526468156
84,54,C,0.5594727988296426,0.013415113543336344,99.29887099999905,106.75337052936312
85,54,C,0.514929059481193,0.009119282918492124,108.97564639999837,106.75337052936312
93,54,C,1.4156766304120734,0.012415264716874862,52.48598469999888,80.06502789702235
94,54,C,1.4877513657355363,0.00834673911497849,108.97564639999837,80.06502789702235
102,54,C,1.4156766304120734,0.012415264716874862,93.04250890000003,80.06502789702235
103,54,C,1.4877513657355363,0.00834673911497849,108.49160140000095,80.06502789702235
112,54,C,10.000000000000004,0.2,98.03093560000161,0.0
113,54,C,13.335214321633243,0.2,108.49160140000095,0.0
121,54,C,0.5594727988296426,0.013415113543336344,85.10094550000031,106.75337052936312
122,54,C,0.514929059481193,0.009119282918492124,108.49160140000095,106.75337052936312
131,54,C,3.9495853853491942,0.015031833629337375,41.92493730000024,53.37668526468156
132,54,C,4.68943419111934,0.010877014462491709,108.49160140000095,53.37668526468156
140,54,C,6.050342214106982,0.05631635061199455,25.108293100000083,26.68834263234078
141,54,C,7.824611580086376,0.04699012244719573,108.49160140000095,26.68834263234078
149,54,C,1.4156766304120734,0.012415264716874862,37.78769160000047,80.06502789702235
150,54,C,1.4877513657355363,0.00834673911497849,72.15494659999968,80.06502789702235
158,54,C,0.5594727988296426,0.013415113543336344,62.46216319999985,106.75337052936312
159,54,C,0.514929059481193,0.009119282918492124,72.15494659999968,106.75337052936312
168,54,C,3.9495853853491942,0.015031833629337375,10.944314700000177,53.37668526468156
169,54,C,4.68943419111934,0.010877014462491709,72.15494659999968,53.37668526468156
177,54,C,6.050342214106982,0.05631635061199455,25.22506869999961,26.68834263234078
178,54,C,7.824611580086376,0.04699012244719573,72.15494659999968,26.68834263234078
188,54,C,13.335214321633243,0.2,49.88313659999949,0.0
189,54,C,17.782794100389232,0.2,72.15494659999968,0.0
