Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
8,29,-,7.49894209332456,0.2,58.45891089993529,0.0
9,29,-,10.000000000000004,0.2,72.33960639999714,0.0
17,29,-,3.3264620166128185,0.020773717184919133,41.85921109991614,53.37668526468156
18,29,-,3.9495853853491942,0.015031833629337375,72.33960639999714,53.37668526468156
28,29,-,1.5634955601433351,0.005611483560138585,21.138342799968086,80.06502789702235
29,29,-,1.6430960326353756,0.003772580802148,72.33960639999714,80.06502789702235
36,29,-,0.6078697771410314,0.019734585820960972,30.047384399920702,106.75337052936312
37,29,-,0.5594727988296426,0.013415113543336344,72.33960639999714,106.75337052936312
46,29,-,7.824611580086376,0.04699012244719573,10.260777999996208,26.68834263234078
47,29,-,10.119187347200068,0.03920835749488641,72.33960639999714,26.68834263234078
57,29,-,4.68943419111934,0.010877014462491709,25.94267029990442,53.37668526468156
58,29,-,5.567873811365857,0.007870592938598743,68.051189999911,53.37668526468156
67,29,-,10.000000000000004,0.2,35.65216519997921,0.0
68,29,-,13.335214321633243,0.2,68.051189999911,0.0
77,29,-,1.4877513657355363,0.00834673911497849,11.845302799949422,80.06502789702235
78,29,-,1.5634955601433351,0.005611483560138585,68.051189999911,80.06502789702235
86,29,-,6.050342214106982,0.05631635061199455,51.23440909991041,26.68834263234078
87,29,-,7.824611580086376,0.04699012244719573,68.051189999911,26.68834263234078
96,29,-,0.514929059481193,0.009119282918492124,60.81075679999776,106.75337052936312
97,29,-,0.4739317744363186,0.006199076935044706,68.051189999911,106.75337052936312
105,29,-,0.5594727988296426,0.013415113543336344,49.19934110005852,106.75337052936312
106,29,-,0.514929059481193,0.009119282918492124,82.8326866000425,106.75337052936312
115,29,-,10.000000000000004,0.2,72.85630090010818,0.0
116,29,-,13.335214321633243,0.2,82.8326866000425,0.0
124,29,-,1.4156766304120734,0.012415264716874862,20.02011660009157,80.06502789702235
125,29,-,1.4877513657355363,0.00834673911497849,82.8326866000425,80.06502789702235
133,29,-,6.050342214106982,0.05631635061199455,9.142670800094493,26.68834263234078
134,29,-,7.824611580086376,0.04699012244719573,82.8326866000425,26.68834263234078
143,29,-,3.9495853853491942,0.015031833629337375,33.68371480004862,53.37668526468156
144,29,-,4.68943419111934,0.010877014462491709,82.8326866000425,53.37668526468156
152,29,-,1.4156766304120734,0.012415264716874862,50.817844999954104,80.06502789702235
153,29,-,1.4877513657355363,0.00834673911497849,90.32359379995614,80.06502789702235
162,29,-,0.514929059481193,0.009119282918492124,38.8892235000385,106.75337052936312
163,29,-,0.4739317744363186,0.006199076935044706,90.32359379995614,106.75337052936312
171,29,-,6.050342214106982,0.05631635061199455,9.79297830001451,26.68834263234078
172,29,-,7.824611580086376,0.04699012244719573,90.32359379995614,26.68834263234078
180,29,-,3.3264620166128185,0.020773717184919133,68.71899560000747,53.37668526468156
181,29,-,3.9495853853491942,0.015031833629337375,90.32359379995614,53.37668526468156
190,29,-,10.000000000000004,0.2,84.20101530000102,0.0
191,29,-,13.335214321633243,0.2,90.32359379995614,0.0
