Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
8,55,C,7.49894209332456,0.2,6.624092199956067,0.0
9,55,C,10.000000000000004,0.2,53.35386469995137,0.0
17,55,C,1.4156766304120734,0.012415264716874862,39.3736077999929,80.06502789702235
18,55,C,1.4877513657355363,0.00834673911497849,53.35386469995137,80.06502789702235
26,55,C,0.5594727988296426,0.013415113543336344,16.08349960000487,106.75337052936312
27,55,C,0.514929059481193,0.009119282918492124,53.35386469995137,106.75337052936312
36,55,C,3.9495853853491942,0.015031833629337375,32.83331179997185,53.37668526468156
37,55,C,4.68943419111934,0.010877014462491709,53.35386469995137,53.37668526468156
45,55,C,6.050342214106982,0.05631635061199455,24.008198499970604,26.68834263234078
46,55,C,7.824611580086376,0.04699012244719573,53.35386469995137,26.68834263234078
54,55,C,3.3264620166128185,0.020773717184919133,44.47809450002387,53.37668526468156
55,55,C,3.9495853853491942,0.015031833629337375,55.63897100003669,53.37668526468156
63,55,C,1.4156766304120734,0.012415264716874862,21.688391100033186,80.06502789702235
64,55,C,1.4877513657355363,0.00834673911497849,55.63897100003669,80.06502789702235
72,55,C,6.050342214106982,0.05631635061199455,52.85317020001821,26.68834263234078
73,55,C,7.824611580086376,0.04699012244719573,55.63897100003669,26.68834263234078
82,55,C,10.000000000000004,0.2,12.495770500041544,0.0
83,55,C,13.335214321633243,0.2,55.63897100003669,0.0
91,55,C,0.5594727988296426,0.013415113543336344,37.57109710003715,106.75337052936312
92,55,C,0.514929059481193,0.009119282918492124,55.63897100003669,106.75337052936312
100,55,C,1.4156766304120734,0.012415264716874862,40.77429679996567,80.06502789702235
101,55,C,1.4877513657355363,0.00834673911497849,58.475135599961504,80.06502789702235
109,55,C,6.050342214106982,0.05631635061199455,14.297844999993686,26.68834263234078
110,55,C,7.824611580086376,0.04699012244719573,58.475135599961504,26.68834263234078
119,55,C,10.000000000000004,0.2,22.605863499979023,0.0
120,55,C,13.335214321633243,0.2,58.475135599961504,0.0
128,55,C,3.3264620166128185,0.020773717184919133,30.414024800003972,53.37668526468156
129,55,C,3.9495853853491942,0.015031833629337375,58.475135599961504,53.37668526468156
137,55,C,0.5594727988296426,0.013415113543336344,50.66743219998898,106.75337052936312
138,55,C,0.514929059481193,0.009119282918492124,58.475135599961504,106.75337052936312
146,55,C,0.5594727988296426,0.013415113543336344,16.466610200004652,106.75337052936312
147,55,C,0.514929059481193,0.009119282918492124,59.59285860002274,106.75337052936312
155,55,C,3.3264620166128185,0.020773717184919133,24.874830400047358,53.37668526468156
156,55,C,3.9495853853491942,0.015031833629337375,59.59285860002274,53.37668526468156
165,55,C,10.000000000000004,0.2,8.975693700020202,0.0
166,55,C,13.335214321633243,0.2,59.59285860002274,0.0
175,55,C,7.824611580086376,0.04699012244719573,53.319969600008335,26.68834263234078
176,55,C,10.119187347200068,0.03920835749488641,59.59285860002274,26.68834263234078
185,55,C,1.4877513657355363,0.00834673911497849,40.507335800037254,80.06502789702235
186,55,C,1.5634955601433351,0.005611483560138585,59.59285860002274,80.06502789702235
