Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
9,48,-,0.514929059481193,0.009119282918492124,53.07036470004823,106.75337052936312
10,48,-,0.4739317744363186,0.006199076935044706,68.71933750004973,106.75337052936312
18,48,-,1.4156766304120734,0.012415264716874862,10.411392000038177,80.06502789702235
19,48,-,1.4877513657355363,0.00834673911497849,68.71933750004973,80.06502789702235
27,48,-,7.49894209332456,0.2,39.49029980006162,0.0
28,48,-,10.000000000000004,0.2,68.71933750004973,0.0
36,48,-,6.050342214106982,0.05631635061199455,62.996939299977385,26.68834263234078
37,48,-,7.824611580086376,0.04699012244719573,68.71933750004973,26.68834263234078
45,48,-,3.3264620166128185,0.020773717184919133,20.8549601000268,53.37668526468156
46,48,-,3.9495853853491942,0.015031833629337375,68.71933750004973,53.37668526468156
55,48,-,0.514929059481193,0.009119282918492124,33.83375799993519,106.75337052936312
56,48,-,0.4739317744363186,0.006199076935044706,77.19383319991175,106.75337052936312
65,48,-,1.4877513657355363,0.00834673911497849,41.57489419996273,80.06502789702235
66,48,-,1.5634955601433351,0.005611483560138585,77.19383319991175,80.06502789702235
76,48,-,10.119187347200068,0.03920835749488641,71.83840269991197,26.68834263234078
77,48,-,13.086649927561474,0.03271528605132541,77.19383319991175,26.68834263234078
85,48,-,7.49894209332456,0.2,10.31018349993974,0.0
86,48,-,10.000000000000004,0.2,77.19383319991175,0.0
95,48,-,3.9495853853491942,0.015031833629337375,50.5338418999454,53.37668526468156
96,48,-,4.68943419111934,0.010877014462491709,77.19383319991175,53.37668526468156
105,48,-,3.9495853853491942,0.015031833629337375,31.298019400099292,53.37668526468156
106,48,-,4.68943419111934,0.010877014462491709,61.544766500010155,53.37668526468156
114,48,-,7.49894209332456,0.2,11.878455900005065,0.0
115,48,-,10.000000000000004,0.2,61.544766500010155,0.0
123,48,-,1.4156766304120734,0.012415264716874862,40.590575400041416,80.06502789702235
124,48,-,1.4877513657355363,0.00834673911497849,61.544766500010155,80.06502789702235
132,48,-,6.050342214106982,0.05631635061199455,20.437150500016287,26.68834263234078
133,48,-,7.824611580086376,0.04699012244719573,61.544766500010155,26.68834263234078
141,48,-,0.5594727988296426,0.013415113543336344,55.7390538000036,106.75337052936312
142,48,-,0.514929059481193,0.009119282918492124,61.544766500010155,106.75337052936312
150,48,-,7.49894209332456,0.2,12.445747900055721,0.0
151,48,-,10.000000000000004,0.2,62.679243199992925,0.0
159,48,-,0.5594727988296426,0.013415113543336344,21.67162899998948,106.75337052936312
160,48,-,0.514929059481193,0.009119282918492124,62.679243199992925,106.75337052936312
168,48,-,1.4156766304120734,0.012415264716874862,56.22278599999845,80.06502789702235
169,48,-,1.4877513657355363,0.00834673911497849,62.679243199992925,80.06502789702235
177,48,-,3.3264620166128185,0.020773717184919133,43.76062220009044,53.37668526468156
178,48,-,3.9495853853491942,0.015031833629337375,62.679243199992925,53.37668526468156
185,48,-,4.678397200056396,0.06749357484260758,33.750555900041945,26.68834263234078
186,48,-,6.050342214106982,0.05631635061199455,62.679243199992925,26.68834263234078
