Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
6,13,W,2.3596342537278647,0.03967516336097116,35.31942199997138,53.37668526468156
7,13,W,2.8016483930222713,0.028708894491538347,73.79127829999197,53.37668526468156
15,13,W,7.49894209332456,0.2,49.850588500034064,0.0
16,13,W,10.000000000000004,0.2,73.79127829999197,0.0
25,13,W,0.514929059481193,0.009119282918492124,64.6657110999804,106.75337052936312
26,13,W,0.4739317744363186,0.006199076935044706,73.79127829999197,106.75337052936312
34,13,W,1.4156766304120734,0.012415264716874862,53.48740900005214,80.06502789702235
35,13,W,1.4877513657355363,0.00834673911497849,73.79127829999197,80.06502789702235
42,13,W,4.678397200056396,0.06749357484260758,20.905194199993275,26.68834263234078
43,13,W,6.050342214106982,0.05631635061199455,73.79127829999197,26.68834263234078
51,13,W,7.49894209332456,0.2,43.49356410000473,0.0
52,13,W,10.000000000000004,0.2,51.56827589997556,0.0
61,13,W,1.4877513657355363,0.00834673911497849,6.639964999980293,80.06502789702235
62,13,W,1.5634955601433351,0.005611483560138585,51.56827589997556,80.06502789702235
68,13,W,3.617547501769875,0.08088916621071751,22.88976409996394,26.68834263234078
69,13,W,4.678397200056396,0.06749357484260758,51.56827589997556,26.68834263234078
77,13,W,0.5594727988296426,0.013415113543336344,13.580284700030461,106.75337052936312
78,13,W,0.514929059481193,0.009119282918492124,51.56827589997556,106.75337052936312
85,13,W,2.8016483930222713,0.028708894491538347,30.764225900056772,53.37668526468156
86,13,W,3.3264620166128185,0.020773717184919133,51.56827589997556,53.37668526468156
94,13,W,7.49894209332456,0.2,51.851851399987936,0.0
95,13,W,10.000000000000004,0.2,60.14344740007073,0.0
103,13,W,1.4156766304120734,0.012415264716874862,8.64207920001354,80.06502789702235
104,13,W,1.4877513657355363,0.00834673911497849,60.14344740007073,80.06502789702235
112,13,W,0.5594727988296426,0.013415113543336344,30.163364800042473,106.75337052936312
113,13,W,0.514929059481193,0.009119282918492124,60.14344740007073,106.75337052936312
120,13,W,4.678397200056396,0.06749357484260758,42.79281010001432,26.68834263234078
121,13,W,6.050342214106982,0.05631635061199455,60.14344740007073,26.68834263234078
127,13,W,2.3596342537278647,0.03967516336097116,15.265228800009936,53.37668526468156
128,13,W,2.8016483930222713,0.028708894491538347,60.14344740007073,53.37668526468156
137,13,W,0.514929059481193,0.009119282918492124,48.43177129991818,106.75337052936312
138,13,W,0.4739317744363186,0.006199076935044706,56.92329069995321,106.75337052936312
147,13,W,10.000000000000004,0.2,10.260235799942166,0.0
148,13,W,13.335214321633243,0.2,56.92329069995321,0.0
155,13,W,4.678397200056396,0.06749357484260758,26.526444099959917,26.68834263234078
156,13,W,6.050342214106982,0.05631635061199455,56.92329069995321,26.68834263234078
164,13,W,1.4156766304120734,0.012415264716874862,36.48630849993788,80.06502789702235
165,13,W,1.4877513657355363,0.00834673911497849,56.92329069995321,80.06502789702235
173,13,W,3.3264620166128185,0.020773717184919133,17.1172319999896,53.37668526468156
174,13,W,3.9495853853491942,0.015031833629337375,56.92329069995321,53.37668526468156
