Group,ID,Trial,SpatialFrequency,ContrastRatio,Duration,Key
8,41,W,6.050342214106982,0.05631635061199455,11.97914160000073,26.68834263234078
9,41,W,7.824611580086376,0.04699012244719573,58.1584225000006,26.68834263234078
17,41,W,1.4156766304120734,0.012415264716874862,50.68449050000072,80.06502789702235
18,41,W,1.4877513657355363,0.00834673911497849,58.1584225000006,80.06502789702235
26,41,W,0.5594727988296426,0.013415113543336344,33.26752960000067,106.75337052936312
27,41,W,0.514929059481193,0.009119282918492124,58.1584225000006,106.75337052936312
37,41,W,13.335214321633243,0.2,21.856002000000444,0.0
38,41,W,17.782794100389232,0.2,58.1584225000006,0.0
46,41,W,3.3264620166128185,0.020773717184919133,42.67662790000031,53.37668526468156
47,41,W,3.9495853853491942,0.015031833629337375,58.1584225000006,53.37668526468156
55,41,W,7.49894209332456,0.2,22.990438499999982,0.0
56,41,W,10.000000000000004,0.2,63.78040179999971,0.0
63,41,W,4.678397200056396,0.06749357484260758,42.87601170000016,26.68834263234078
64,41,W,6.050342214106982,0.05631635061199455,63.78040179999971,26.68834263234078
72,41,W,0.5594727988296426,0.013415113543336344,57.207232899999326,106.75337052936312
73,41,W,0.514929059481193,0.009119282918492124,63.78040179999971,106.75337052936312
81,41,W,3.3264620166128185,0.020773717184919133,10.39390739999999,53.37668526468156
82,41,W,3.9495853853491942,0.015031833629337375,63.78040179999971,53.37668526468156
92,41,W,1.5634955601433351,0.005611483560138585,37.7213098000002,80.06502789702235
93,41,W,1.6430960326353756,0.003772580802148,63.78040179999971,80.06502789702235
101,41,W,0.5594727988296426,0.013415113543336344,47.84805130000041,106.75337052936312
102,41,W,0.514929059481193,0.009119282918492124,62.19539189999978,106.75337052936312
111,41,W,1.4877513657355363,0.00834673911497849,39.78968729999997,80.06502789702235
112,41,W,1.5634955601433351,0.005611483560138585,62.19539189999978,80.06502789702235
120,41,W,3.3264620166128185,0.020773717184919133,55.93963629999962,53.37668526468156
121,41,W,3.9495853853491942,0.015031833629337375,62.19539189999978,53.37668526468156
129,41,W,6.050342214106982,0.05631635061199455,9.459670299999743,26.68834263234078
130,41,W,7.824611580086376,0.04699012244719573,62.19539189999978,26.68834263234078
137,41,W,5.623413251903492,0.2,23.77412960000038,0.0
138,41,W,7.49894209332456,0.2,62.19539189999978,0.0
145,41,W,2.8016483930222713,0.028708894491538347,40.14028250000047,53.37668526468156
146,41,W,3.3264620166128185,0.020773717184919133,58.14152439999998,53.37668526468156
154,41,W,1.4156766304120734,0.012415264716874862,13.029940299999907,80.06502789702235
155,41,W,1.4877513657355363,0.00834673911497849,58.14152439999998,80.06502789702235
164,41,W,7.824611580086376,0.04699012244719573,51.6179716000006,26.68834263234078
165,41,W,10.119187347200068,0.03920835749488641,58.14152439999998,26.68834263234078
173,41,W,0.5594727988296426,0.013415113543336344,32.716317600000366,106.75337052936312
174,41,W,0.514929059481193,0.009119282918492124,58.14152439999998,106.75337052936312
182,41,W,7.49894209332456,0.2,20.503578100000595,0.0
183,41,W,10.000000000000004,0.2,58.14152439999998,0.0
