8,56,n,1.4156766304120734,0.012415264716874862,55.0054907000158,80.06502789702235
9,56,n,1.4877513657355363,0.00834673911497849,63.28048449999187,80.06502789702235
17,56,n,6.050342214106982,0.05631635061199455,23.69114670000272,26.68834263234078
18,56,n,7.824611580086376,0.04699012244719573,63.28048449999187,26.68834263234078
27,56,n,10.000000000000004,0.2,16.750855699996464,0.0
28,56,n,13.335214321633243,0.2,63.28048449999187,0.0
36,56,n,0.5594727988296426,0.013415113543336344,40.67456120002316,106.75337052936312
37,56,n,0.514929059481193,0.009119282918492124,63.28048449999187,106.75337052936312
46,56,n,3.9495853853491942,0.015031833629337375,9.860445800004527,53.37668526468156
47,56,n,4.68943419111934,0.010877014462491709,63.28048449999187,53.37668526468156
54,56,n,1.3470935856973965,0.018466948093953335,38.10482290002983,80.06502789702235
55,56,n,1.4156766304120734,0.012415264716874862,69.86982390005141,80.06502789702235
63,56,n,3.3264620166128185,0.020773717184919133,49.11590800003614,53.37668526468156
64,56,n,3.9495853853491942,0.015031833629337375,69.86982390005141,53.37668526468156
73,56,n,10.000000000000004,0.2,29.613119700050447,0.0
74,56,n,13.335214321633243,0.2,69.86982390005141,0.0
83,56,n,7.824611580086376,0.04699012244719573,13.563540500006638,26.68834263234078
84,56,n,10.119187347200068,0.03920835749488641,69.86982390005141,26.68834263234078
92,56,n,0.5594727988296426,0.013415113543336344,63.41337449999992,106.75337052936312
93,56,n,0.514929059481193,0.009119282918492124,69.86982390005141,106.75337052936312
101,56,n,1.4156766304120734,0.012415264716874862,48.64854269998614,80.06502789702235
102,56,n,1.4877513657355363,0.00834673911497849,75.04159709997475,80.06502789702235
110,56,n,7.49894209332456,0.2,25.358819899964146,0.0
111,56,n,10.000000000000004,0.2,75.04159709997475,0.0
120,56,n,7.824611580086376,0.04699012244719573,15.282084899954498,26.68834263234078
121,56,n,10.119187347200068,0.03920835749488641,75.04159709997475,26.68834263234078
129,56,n,0.5594727988296426,0.013415113543336344,66.93372509995243,106.75337052936312
130,56,n,0.514929059481193,0.009119282918492124,75.04159709997475,106.75337052936312
138,56,n,3.3264620166128185,0.020773717184919133,55.65582679997897,53.37668526468156
139,56,n,3.9495853853491942,0.015031833629337375,75.04159709997475,53.37668526468156
146,56,n,0.6078697771410314,0.019734585820960972,7.140701500000432,106.75337052936312
147,56,n,0.5594727988296426,0.013415113543336344,61.86168600001838,106.75337052936312
155,56,n,3.3264620166128185,0.020773717184919133,48.23163460002979,53.37668526468156
156,56,n,3.9495853853491942,0.015031833629337375,61.86168600001838,53.37668526468156
164,56,n,1.4156766304120734,0.012415264716874862,17.90134500002023,80.06502789702235
165,56,n,1.4877513657355363,0.00834673911497849,61.86168600001838,80.06502789702235
174,56,n,10.000000000000004,0.2,29.412693899997976,0.0
175,56,n,13.335214321633243,0.2,61.86168600001838,0.0
184,56,n,7.824611580086376,0.04699012244719573,41.65861240000231,26.68834263234078
185,56,n,10.119187347200068,0.03920835749488641,61.86168600001838,26.68834263234078
