Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.4693957654198477,108.48591952941345
2,3.7836353345349947,61.35676816225601
3,7.337397981468713,20.339320575478087
4,10.74607828321318,4.999999999999999
