Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.5063362630662829,132.31008446698192
2,3.7836353345349947,61.35676816225601
3,6.452093490301674,18.579006118868794
4,8.05842187761482,4.999999999999999
