Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5149290594811932,109.65774490581883
1,1.4877513657355363,119.80726679302428
2,4.122813996841234,72.12961319065296
3,7.824611580086376,21.28106818882481
4,11.547819846894587,4.999999999999999
