Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.4642029894318836,177.65661767828968
1,1.5063362630662829,132.31008446698192
2,3.7836353345349947,61.35676816225601
3,7.824611580086374,21.281068188824822
4,11.547819846894587,4.999999999999999
