Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.4877513657355363,119.80726679302428
2,4.303640406307405,78.2058367071654
3,7.824611580086376,21.281068188824822
4,11.547819846894587,4.999999999999999
