Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5078578140273164,116.9440834153813
1,1.4754889967657585,112.1355462888528
2,3.2326181900767406,45.61091059843331
3,8.167264039363944,21.93300198098313
4,10.491397291363107,4.999999999999999
