Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.547988043282039,82.09450016579184
1,1.4512666330951884,98.23439805595865
2,4.303640406307405,78.2058367071654
3,6.452093490301674,18.579006118868783
4,14.330125702369628,4.999999999999999
