Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.49400530651881314,133.00137844317877
1,1.5001156437626375,128.00384580497467
2,4.06424297371825,70.2109876106345
3,6.880521619178806,19.439247964503185
4,10.491397291363102,4.999999999999999
