Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5367390447011086,90.41125106058132
1,1.5251533217761073,146.117668153658
2,3.7836353345349947,61.35676816225601
3,10.11918734720007,25.50476642971899
4,12.409377607517195,4.999999999999999
