Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931874
1,1.3982102748081868,72.93470486616383
2,3.3264620166128185,48.137749787311016
3,5.320329320057275,16.220025484727575
4,6.978305848598665,4.999999999999999
