Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.49400530651881314,133.00137844317877
1,1.5063362630662829,132.31008446698192
2,3.9495853853491942,66.5254834944632
3,6.880521619178806,19.439247964503185
4,11.547819846894582,4.999999999999999
