Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5149290594811932,109.65774490581883
1,1.5251533217761073,146.117668153658
2,4.122813996841234,72.12961319065296
3,7.337397981468713,20.339320575478087
4,10.000000000000005,4.999999999999999
