Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.49400530651881314,133.00137844317877
1,1.4693957654198477,108.48591952941345
2,3.7836353345349947,61.35676816225598
3,8.344176850410753,22.26642043311058
4,10.000000000000005,4.999999999999999
