Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.5257209635108494,99.57054737931874
1,1.5063362630662829,132.31008446698206
2,4.122813996841234,72.12961319065296
3,7.337397981468713,20.339320575478087
4,10.74607828321318,4.999999999999999
