Threshold Index,Spatial Frequency (cpd),Contrast Sensitivity (1 / RMSR)
0,0.547988043282039,82.0945001657918
1,1.4333611746415038,88.95160775956883
2,3.7836353345349947,61.35676816225601
3,8.344176850410753,22.26642043311058
4,10.74607828321318,4.999999999999999
